date,fl_unemployment_rate,fl_total_payrolls,fl_manufacturing_payrolls,fl_private_building_permits,fl_initial_claims
1976-01-01,9.6,,,,
1976-02-01,9.7,,,,
1976-03-01,9.6,,,,
1976-04-01,9.5,,,,
1976-05-01,9.3,,,,
1976-06-01,9.1,,,,
1976-07-01,9.0,,,,
1976-08-01,9.0,,,,
1976-09-01,9.0,,,,
1976-10-01,9.0,,,,
1976-11-01,9.1,,,,
1976-12-01,9.1,,,,
1977-01-01,9.1,,,,
1977-02-01,9.0,,,,
1977-03-01,8.9,,,,
1977-04-01,8.7,,,,
1977-05-01,8.5,,,,
1977-06-01,8.4,,,,
1977-07-01,8.2,,,,
1977-08-01,8.0,,,,
1977-09-01,7.9,,,,
1977-10-01,7.7,,,,
1977-11-01,7.5,,,,
1977-12-01,7.3,,,,
1978-01-01,7.2,,,,
1978-02-01,7.0,,,,
1978-03-01,6.9,,,,
1978-04-01,6.9,,,,
1978-05-01,6.8,,,,
1978-06-01,6.8,,,,
1978-07-01,6.7,,,,
1978-08-01,6.7,,,,
1978-09-01,6.7,,,,
1978-10-01,6.6,,,,
1978-11-01,6.6,,,,
1978-12-01,6.6,,,,
1979-01-01,6.5,,,,
1979-02-01,6.4,,,,
1979-03-01,6.3,,,,
1979-04-01,6.1,,,,
1979-05-01,6.0,,,,
1979-06-01,6.0,,,,
1979-07-01,5.9,,,,
1979-08-01,5.8,,,,
1979-09-01,5.8,,,,
1979-10-01,5.7,,,,
1979-11-01,5.6,,,,
1979-12-01,5.6,,,,
1980-01-01,5.5,,,,
1980-02-01,5.6,,,,
1980-03-01,5.7,,,,
1980-04-01,5.9,,,,
1980-05-01,6.0,,,,
1980-06-01,6.1,,,,
1980-07-01,6.2,,,,
1980-08-01,6.2,,,,
1980-09-01,6.2,,,,
1980-10-01,6.1,,,,
1980-11-01,6.1,,,,
1980-12-01,6.2,,,,
1981-01-01,6.2,,,,
1981-02-01,6.3,,,,
1981-03-01,6.4,,,,
1981-04-01,6.5,,,,
1981-05-01,6.5,,,,
1981-06-01,6.6,,,,
1981-07-01,6.7,,,,
1981-08-01,6.8,,,,
1981-09-01,7.0,,,,
1981-10-01,7.2,,,,
1981-11-01,7.4,,,,
1981-12-01,7.6,,,,
1982-01-01,7.7,,,,
1982-02-01,7.9,,,,
1982-03-01,8.1,,,,
1982-04-01,8.2,,,,
1982-05-01,8.3,,,,
1982-06-01,8.4,,,,
1982-07-01,8.5,,,,
1982-08-01,8.7,,,,
1982-09-01,8.9,,,,
1982-10-01,9.1,,,,
1982-11-01,9.3,,,,
1982-12-01,9.4,,,,
1983-01-01,9.4,,,,
1983-02-01,9.4,,,,
1983-03-01,9.3,,,,
1983-04-01,9.2,,,,
1983-05-01,9.0,,,,
1983-06-01,8.9,,,,
1983-07-01,8.7,,,,
1983-08-01,8.4,,,,
1983-09-01,8.2,,,,
1983-10-01,7.9,,,,
1983-11-01,7.7,,,,
1983-12-01,7.4,,,,
1984-01-01,7.2,,,,
1984-02-01,7.0,,,,
1984-03-01,6.8,,,,
1984-04-01,6.7,,,,
1984-05-01,6.6,,,,
1984-06-01,6.5,,,,
1984-07-01,6.5,,,,
1984-08-01,6.4,,,,
1984-09-01,6.4,,,,
1984-10-01,6.4,,,,
1984-11-01,6.3,,,,
1984-12-01,6.3,,,,
1985-01-01,6.3,,,,
1985-02-01,6.3,,,,
1985-03-01,6.3,,,,
1985-04-01,6.2,,,,
1985-05-01,6.2,,,,
1985-06-01,6.2,,,,
1985-07-01,6.1,,,,
1985-08-01,6.0,,,,
1985-09-01,6.0,,,,
1985-10-01,5.9,,,,
1985-11-01,5.8,,,,
1985-12-01,5.8,,,,
1986-01-01,5.8,,,,
1986-02-01,5.8,,,,
1986-02-15,,,,,7266.0
1986-02-22,,,,,7273.0
1986-03-01,5.9,,,,7054.0
1986-03-08,,,,,7577.0
1986-03-15,,,,,7437.0
1986-03-22,,,,,7019.0
1986-03-29,,,,,6844.0
1986-04-01,5.9,,,,
1986-04-05,,,,,8050.0
1986-04-12,,,,,8386.0
1986-04-19,,,,,7660.0
1986-04-26,,,,,7004.0
1986-05-01,5.9,,,,
1986-05-03,,,,,7201.0
1986-05-10,,,,,7742.0
1986-05-17,,,,,7559.0
1986-05-24,,,,,7276.0
1986-05-31,,,,,5896.0
1986-06-01,5.9,,,,
1986-06-07,,,,,8387.0
1986-06-14,,,,,8394.0
1986-06-21,,,,,8549.0
1986-06-28,,,,,8633.0
1986-07-01,5.9,,,,
1986-07-05,,,,,9693.0
1986-07-12,,,,,11127.0
1986-07-19,,,,,4204.0
1986-07-26,,,,,7924.0
1986-08-01,5.9,,,,
1986-08-02,,,,,7504.0
1986-08-09,,,,,7493.0
1986-08-16,,,,,6939.0
1986-08-23,,,,,7446.0
1986-08-30,,,,,6632.0
1986-09-01,5.9,,,,
1986-09-06,,,,,6461.0
1986-09-13,,,,,7303.0
1986-09-20,,,,,7262.0
1986-09-27,,,,,6704.0
1986-10-01,5.8,,,,
1986-10-04,,,,,7314.0
1986-10-11,,,,,7203.0
1986-10-18,,,,,6489.0
1986-10-25,,,,,6773.0
1986-11-01,5.8,,,,6871.0
1986-11-08,,,,,7292.0
1986-11-15,,,,,6266.0
1986-11-22,,,,,6992.0
1986-11-29,,,,,4285.0
1986-12-01,5.8,,,,
1986-12-06,,,,,7290.0
1986-12-13,,,,,6531.0
1986-12-20,,,,,6620.0
1986-12-27,,,,,4281.0
1987-01-01,5.7,,,,
1987-01-03,,,,,6107.0
1987-01-10,,,,,9088.0
1987-01-17,,,,,8216.0
1987-01-24,,,,,6407.0
1987-01-31,,,,,7106.0
1987-02-01,5.6,,,,
1987-02-07,,,,,7668.0
1987-02-14,,,,,6875.0
1987-02-21,,,,,6291.0
1987-02-28,,,,,6442.0
1987-03-01,5.6,,,,
1987-03-07,,,,,6531.0
1987-03-14,,,,,6796.0
1987-03-21,,,,,5675.0
1987-03-28,,,,,5819.0
1987-04-01,5.5,,,,
1987-04-04,,,,,6656.0
1987-04-11,,,,,6778.0
1987-04-18,,,,,6331.0
1987-04-25,,,,,5885.0
1987-05-01,5.4,,,,
1987-05-02,,,,,6468.0
1987-05-09,,,,,6754.0
1987-05-16,,,,,6320.0
1987-05-23,,,,,6770.0
1987-05-30,,,,,5469.0
1987-06-01,5.4,,,,
1987-06-06,,,,,7847.0
1987-06-13,,,,,7705.0
1987-06-20,,,,,7382.0
1987-06-27,,,,,8066.0
1987-07-01,5.3,,,,
1987-07-04,,,,,7769.0
1987-07-11,,,,,10690.0
1987-07-18,,,,,8599.0
1987-07-25,,,,,7181.0
1987-08-01,5.3,,,,5893.0
1987-08-08,,,,,6933.0
1987-08-15,,,,,6093.0
1987-08-22,,,,,5951.0
1987-08-29,,,,,5952.0
1987-09-01,5.3,,,,
1987-09-05,,,,,6376.0
1987-09-12,,,,,5214.0
1987-09-19,,,,,6114.0
1987-09-26,,,,,5333.0
1987-10-01,5.3,,,,
1987-10-03,,,,,5381.0
1987-10-10,,,,,7585.0
1987-10-17,,,,,5485.0
1987-10-24,,,,,6228.0
1987-10-31,,,,,5843.0
1987-11-01,5.2,,,,
1987-11-07,,,,,6686.0
1987-11-14,,,,,6002.0
1987-11-21,,,,,6446.0
1987-11-28,,,,,4301.0
1987-12-01,5.2,,,,
1987-12-05,,,,,6773.0
1987-12-12,,,,,6061.0
1987-12-19,,,,,6224.0
1987-12-26,,,,,5129.0
1988-01-01,5.2,,,12988.2231927559,
1988-01-02,,,,,4642.0
1988-01-09,,,,,8701.0
1988-01-16,,,,,7503.0
1988-01-23,,,,,6479.0
1988-01-30,,,,,6980.0
1988-02-01,5.2,,,13505.1002399813,
1988-02-06,,,,,6648.0
1988-02-13,,,,,6375.0
1988-02-20,,,,,6355.0
1988-02-27,,,,,6394.0
1988-03-01,5.2,,,15176.3083248239,
1988-03-05,,,,,6503.0
1988-03-12,,,,,6315.0
1988-03-19,,,,,5885.0
1988-03-26,,,,,6009.0
1988-04-01,5.1,,,13369.1271820335,
1988-04-02,,,,,5605.0
1988-04-09,,,,,6882.0
1988-04-16,,,,,6500.0
1988-04-23,,,,,5818.0
1988-04-30,,,,,5798.0
1988-05-01,5.1,,,13153.793697682,
1988-05-07,,,,,6488.0
1988-05-14,,,,,6992.0
1988-05-21,,,,,6482.0
1988-05-28,,,,,6696.0
1988-06-01,5.1,,,15529.9602914969,
1988-06-04,,,,,5924.0
1988-06-11,,,,,7850.0
1988-06-18,,,,,7605.0
1988-06-25,,,,,8049.0
1988-07-01,5.1,,,12959.5708251569,
1988-07-02,,,,,7393.0
1988-07-09,,,,,8489.0
1988-07-16,,,,,9916.0
1988-07-23,,,,,7720.0
1988-07-30,,,,,7373.0
1988-08-01,5.2,,,14961.2702848638,
1988-08-06,,,,,7114.0
1988-08-13,,,,,6551.0
1988-08-20,,,,,6524.0
1988-08-27,,,,,6393.0
1988-09-01,5.2,,,15540.2052624391,
1988-09-03,,,,,6632.0
1988-09-10,,,,,5204.0
1988-09-17,,,,,7357.0
1988-09-24,,,,,6315.0
1988-10-01,5.3,,,14373.0322206252,5707.0
1988-10-08,,,,,7272.0
1988-10-15,,,,,6883.0
1988-10-22,,,,,6390.0
1988-10-29,,,,,6216.0
1988-11-01,5.3,,,15305.5344279322,
1988-11-05,,,,,6540.0
1988-11-12,,,,,5825.0
1988-11-19,,,,,7356.0
1988-11-26,,,,,4280.0
1988-12-01,5.3,,,14430.0360536586,
1988-12-03,,,,,6560.0
1988-12-10,,,,,6622.0
1988-12-17,,,,,5972.0
1988-12-24,,,,,6306.0
1988-12-31,,,,,4350.0
1989-01-01,5.4,,,14946.316296122,
1989-01-07,,,,,5489.0
1989-01-14,,,,,8302.0
1989-01-21,,,,,6270.0
1989-01-28,,,,,7144.0
1989-02-01,5.4,,,14854.9009104043,
1989-02-04,,,,,7384.0
1989-02-11,,,,,6963.0
1989-02-18,,,,,6340.0
1989-02-25,,,,,5720.0
1989-03-01,5.5,,,13668.3594113831,
1989-03-04,,,,,6550.0
1989-03-11,,,,,10072.0
1989-03-18,,,,,9316.0
1989-03-25,,,,,6676.0
1989-04-01,5.5,,,13946.0190110047,5807.0
1989-04-08,,,,,7759.0
1989-04-15,,,,,6646.0
1989-04-22,,,,,6496.0
1989-04-29,,,,,6591.0
1989-05-01,5.6,,,15160.9173763638,
1989-05-06,,,,,7331.0
1989-05-13,,,,,7153.0
1989-05-20,,,,,7681.0
1989-05-27,,,,,7804.0
1989-06-01,5.6,,,14164.1927276301,
1989-06-03,,,,,6755.0
1989-06-10,,,,,8713.0
1989-06-17,,,,,8564.0
1989-06-24,,,,,8551.0
1989-07-01,5.6,,,11134.8563759023,8813.0
1989-07-08,,,,,9236.0
1989-07-15,,,,,9520.0
1989-07-22,,,,,10262.0
1989-07-29,,,,,8189.0
1989-08-01,5.7,,,13188.8117073692,
1989-08-05,,,,,7506.0
1989-08-12,,,,,8952.0
1989-08-19,,,,,7556.0
1989-08-26,,,,,7115.0
1989-09-01,5.7,,,13155.8822855573,
1989-09-02,,,,,6629.0
1989-09-09,,,,,5981.0
1989-09-16,,,,,7908.0
1989-09-23,,,,,6630.0
1989-09-30,,,,,6595.0
1989-10-01,5.7,,,13445.4863831629,
1989-10-07,,,,,8660.0
1989-10-14,,,,,7322.0
1989-10-21,,,,,7315.0
1989-10-28,,,,,7107.0
1989-11-01,5.8,,,13385.6473791842,
1989-11-04,,,,,7444.0
1989-11-11,,,,,6494.0
1989-11-18,,,,,8173.0
1989-11-25,,,,,5149.0
1989-12-01,5.8,,,12427.1859474519,
1989-12-02,,,,,7780.0
1989-12-09,,,,,8186.0
1989-12-16,,,,,6856.0
1989-12-23,,,,,7468.0
1989-12-30,,,,,5562.0
1990-01-01,5.8,5382.3,521.3,16403.8103120998,
1990-01-06,,,,,8951.0
1990-01-13,,,,,12415.0
1990-01-20,,,,,9301.0
1990-01-27,,,,,9804.0
1990-02-01,5.8,5393.1,519.9,10363.8305950898,
1990-02-03,,,,,10224.0
1990-02-10,,,,,10146.0
1990-02-17,,,,,9514.0
1990-02-24,,,,,8431.0
1990-03-01,5.8,5399.7,517.8,11886.3404196596,
1990-03-03,,,,,9755.0
1990-03-10,,,,,10225.0
1990-03-17,,,,,8871.0
1990-03-24,,,,,8292.0
1990-03-31,,,,,7689.0
1990-04-01,5.9,5402.8,513.4,11687.3093950959,
1990-04-07,,,,,9211.0
1990-04-14,,,,,8642.0
1990-04-21,,,,,8511.0
1990-04-28,,,,,8414.0
1990-05-01,5.9,5410.3,513.2,10445.1353761945,
1990-05-05,,,,,8989.0
1990-05-12,,,,,8818.0
1990-05-19,,,,,8528.0
1990-05-26,,,,,8808.0
1990-06-01,6.0,5412.1,511.9,9994.10463982429,
1990-06-02,,,,,7140.0
1990-06-09,,,,,10398.0
1990-06-16,,,,,10183.0
1990-06-23,,,,,9968.0
1990-06-30,,,,,8873.0
1990-07-01,6.1,5400.3,508.9,10364.4780105206,
1990-07-07,,,,,10447.0
1990-07-14,,,,,12901.0
1990-07-21,,,,,11039.0
1990-07-28,,,,,10103.0
1990-08-01,6.3,5402.2,506.7,10467.1626968144,
1990-08-04,,,,,10232.0
1990-08-11,,,,,9841.0
1990-08-18,,,,,9443.0
1990-08-25,,,,,9003.0
1990-09-01,6.4,5396.2,504.4,9151.63627175816,10655.0
1990-09-08,,,,,8858.0
1990-09-15,,,,,10624.0
1990-09-22,,,,,9515.0
1990-09-29,,,,,7897.0
1990-10-01,6.6,5386.9,500.0,9038.32258043167,
1990-10-06,,,,,10689.0
1990-10-13,,,,,11521.0
1990-10-20,,,,,10984.0
1990-10-27,,,,,10674.0
1990-11-01,6.7,5372.0,497.0,10118.4838436715,
1990-11-03,,,,,10071.0
1990-11-10,,,,,11625.0
1990-11-17,,,,,9030.0
1990-11-24,,,,,7875.0
1990-12-01,6.9,5363.3,495.2,7474.30717492019,12173.0
1990-12-08,,,,,12853.0
1990-12-15,,,,,10420.0
1990-12-22,,,,,11530.0
1990-12-29,,,,,8862.0
1991-01-01,7.0,5341.3,488.8,7735.71304034121,
1991-01-05,,,,,9427.0
1991-01-12,,,,,15416.0
1991-01-19,,,,,12714.0
1991-01-26,,,,,12300.0
1991-02-01,7.2,5317.4,485.6,7870.0407184276,
1991-02-02,,,,,19892.0
1991-02-09,,,,,13757.0
1991-02-16,,,,,13541.0
1991-02-23,,,,,12372.0
1991-03-01,7.3,5302.8,483.0,7248.16509042776,
1991-03-02,,,,,11875.0
1991-03-09,,,,,12656.0
1991-03-16,,,,,11217.0
1991-03-23,,,,,10484.0
1991-03-30,,,,,9734.0
1991-04-01,7.4,5294.0,480.7,8245.65035314574,
1991-04-06,,,,,13243.0
1991-04-13,,,,,11950.0
1991-04-20,,,,,11779.0
1991-04-27,,,,,10913.0
1991-05-01,7.6,5291.2,478.8,8941.65578822754,
1991-05-04,,,,,11151.0
1991-05-11,,,,,12223.0
1991-05-18,,,,,11652.0
1991-05-25,,,,,12223.0
1991-06-01,7.7,5283.8,477.7,8305.68131283199,10260.0
1991-06-08,,,,,13733.0
1991-06-15,,,,,13942.0
1991-06-22,,,,,13633.0
1991-06-29,,,,,11712.0
1991-07-01,7.7,5289.0,475.3,8621.98826742878,
1991-07-06,,,,,13401.0
1991-07-13,,,,,15577.0
1991-07-20,,,,,13483.0
1991-07-27,,,,,13094.0
1991-08-01,7.8,5300.0,476.1,7998.5765584288,
1991-08-03,,,,,11468.0
1991-08-10,,,,,13105.0
1991-08-17,,,,,11735.0
1991-08-24,,,,,11695.0
1991-08-31,,,,,11697.0
1991-09-01,7.9,5293.4,476.6,7469.95783054953,
1991-09-07,,,,,11593.0
1991-09-14,,,,,12637.0
1991-09-21,,,,,11472.0
1991-09-28,,,,,10594.0
1991-10-01,8.0,5283.3,475.4,7746.7254907181,
1991-10-05,,,,,14127.0
1991-10-12,,,,,13602.0
1991-10-19,,,,,11514.0
1991-10-26,,,,,11574.0
1991-11-01,8.2,5289.4,475.3,7530.80024779736,
1991-11-02,,,,,10088.0
1991-11-09,,,,,12664.0
1991-11-16,,,,,10627.0
1991-11-23,,,,,15027.0
1991-11-30,,,,,17003.0
1991-12-01,8.3,5280.1,472.6,8968.99595517587,
1991-12-07,,,,,20162.0
1991-12-14,,,,,17579.0
1991-12-21,,,,,13945.0
1991-12-28,,,,,10303.0
1992-01-01,8.4,5296.2,472.5,8067.89508330174,
1992-01-04,,,,,10656.0
1992-01-11,,,,,17166.0
1992-01-18,,,,,16169.0
1992-01-25,,,,,10979.0
1992-02-01,8.5,5289.1,471.4,7879.72916964074,13841.0
1992-02-08,,,,,14300.0
1992-02-15,,,,,13223.0
1992-02-22,,,,,11525.0
1992-02-29,,,,,12063.0
1992-03-01,8.5,5324.3,471.3,9380.68540256627,
1992-03-07,,,,,12675.0
1992-03-14,,,,,11082.0
1992-03-21,,,,,12044.0
1992-03-28,,,,,9350.0
1992-04-01,8.6,5305.7,471.9,8467.29253044605,
1992-04-04,,,,,13794.0
1992-04-11,,,,,12817.0
1992-04-18,,,,,12382.0
1992-04-25,,,,,10480.0
1992-05-01,8.6,5324.9,471.7,7335.46582492534,
1992-05-02,,,,,12151.0
1992-05-09,,,,,12023.0
1992-05-16,,,,,12561.0
1992-05-23,,,,,11980.0
1992-05-30,,,,,10360.0
1992-06-01,8.6,5332.8,471.9,8514.47353897439,
1992-06-06,,,,,13809.0
1992-06-13,,,,,14544.0
1992-06-20,,,,,13627.0
1992-06-27,,,,,13000.0
1992-07-01,8.5,5345.8,474.9,9040.55079253024,
1992-07-04,,,,,11998.0
1992-07-11,,,,,17502.0
1992-07-18,,,,,15170.0
1992-07-25,,,,,13810.0
1992-08-01,8.5,5350.4,472.9,7983.68362956563,12050.0
1992-08-08,,,,,12327.0
1992-08-15,,,,,10818.0
1992-08-22,,,,,10580.0
1992-08-29,,,,,8421.0
1992-09-01,8.4,5368.9,473.3,8723.09132421495,
1992-09-05,,,,,10974.0
1992-09-12,,,,,13182.0
1992-09-19,,,,,15375.0
1992-09-26,,,,,13581.0
1992-10-01,8.2,5387.0,474.2,9361.02110349439,
1992-10-03,,,,,12229.0
1992-10-10,,,,,13469.0
1992-10-17,,,,,11391.0
1992-10-24,,,,,10265.0
1992-10-31,,,,,10209.0
1992-11-01,8.1,5415.1,474.7,8592.76226648804,
1992-11-07,,,,,10581.0
1992-11-14,,,,,8796.0
1992-11-21,,,,,10477.0
1992-11-28,,,,,6502.0
1992-12-01,8.0,5427.3,475.5,9266.20983966907,
1992-12-05,,,,,10587.0
1992-12-12,,,,,10255.0
1992-12-19,,,,,8974.0
1992-12-26,,,,,6532.0
1993-01-01,7.9,5445.4,476.8,7851.81373667718,
1993-01-02,,,,,9172.0
1993-01-09,,,,,12426.0
1993-01-16,,,,,11939.0
1993-01-23,,,,,8466.0
1993-01-30,,,,,9399.0
1993-02-01,7.8,5473.6,478.5,9834.43875885847,
1993-02-06,,,,,9788.0
1993-02-13,,,,,8856.0
1993-02-20,,,,,8635.0
1993-02-27,,,,,8368.0
1993-03-01,7.7,5482.7,478.8,9332.72836198384,
1993-03-06,,,,,8818.0
1993-03-13,,,,,8920.0
1993-03-20,,,,,8874.0
1993-03-27,,,,,9134.0
1993-04-01,7.6,5527.1,479.5,9894.40219557192,
1993-04-03,,,,,9170.0
1993-04-10,,,,,11117.0
1993-04-17,,,,,8611.0
1993-04-24,,,,,9067.0
1993-05-01,7.5,5534.2,479.5,10136.1031017492,8782.0
1993-05-08,,,,,9832.0
1993-05-15,,,,,9734.0
1993-05-22,,,,,10188.0
1993-05-29,,,,,9717.0
1993-06-01,7.4,5553.3,479.2,9836.90730394426,
1993-06-05,,,,,9067.0
1993-06-12,,,,,12366.0
1993-06-19,,,,,11538.0
1993-06-26,,,,,10613.0
1993-07-01,7.3,5570.4,478.3,9346.71593127251,
1993-07-03,,,,,11410.0
1993-07-10,,,,,12069.0
1993-07-17,,,,,13765.0
1993-07-24,,,,,11770.0
1993-07-31,,,,,10195.0
1993-08-01,7.2,5586.8,478.2,9978.84349288614,
1993-08-07,,,,,10256.0
1993-08-14,,,,,9798.0
1993-08-21,,,,,9198.0
1993-08-28,,,,,9012.0
1993-09-01,7.2,5590.1,477.7,11204.298227115,
1993-09-04,,,,,9546.0
1993-09-11,,,,,8209.0
1993-09-18,,,,,9821.0
1993-09-25,,,,,9190.0
1993-10-01,7.1,5623.5,479.9,9337.78048096711,
1993-10-02,,,,,8858.0
1993-10-09,,,,,11963.0
1993-10-16,,,,,10883.0
1993-10-23,,,,,11679.0
1993-10-30,,,,,9931.0
1993-11-01,7.1,5626.8,477.1,10741.0113508431,
1993-11-06,,,,,11222.0
1993-11-13,,,,,9164.0
1993-11-20,,,,,10882.0
1993-11-27,,,,,7412.0
1993-12-01,7.1,5645.1,477.2,13472.8658216385,
1993-12-04,,,,,10684.0
1993-12-11,,,,,10835.0
1993-12-18,,,,,9107.0
1993-12-25,,,,,7902.0
1994-01-01,7.0,5668.6,475.6,11272.9070984101,8078.0
1994-01-08,,,,,13299.0
1994-01-15,,,,,12233.0
1994-01-22,,,,,8978.0
1994-01-29,,,,,11182.0
1994-02-01,7.0,5683.0,474.4,10610.7603175533,
1994-02-05,,,,,10100.0
1994-02-12,,,,,9886.0
1994-02-19,,,,,9485.0
1994-02-26,,,,,8495.0
1994-03-01,6.9,5705.5,472.7,10704.4447417246,
1994-03-05,,,,,8986.0
1994-03-12,,,,,9132.0
1994-03-19,,,,,8899.0
1994-03-26,,,,,8484.0
1994-04-01,6.8,5734.0,473.1,9907.98946398902,
1994-04-02,,,,,8287.0
1994-04-09,,,,,10306.0
1994-04-16,,,,,9836.0
1994-04-23,,,,,9489.0
1994-04-30,,,,,9516.0
1994-05-01,6.7,5752.3,473.6,10218.2467955604,
1994-05-07,,,,,11359.0
1994-05-14,,,,,10484.0
1994-05-21,,,,,10843.0
1994-05-28,,,,,11106.0
1994-06-01,6.6,5773.3,474.9,10308.89307308,
1994-06-04,,,,,9734.0
1994-06-11,,,,,12712.0
1994-06-18,,,,,11334.0
1994-06-25,,,,,11753.0
1994-07-01,6.5,5796.3,475.4,10890.9769298828,
1994-07-02,,,,,11292.0
1994-07-09,,,,,13383.0
1994-07-16,,,,,14800.0
1994-07-23,,,,,12273.0
1994-07-30,,,,,10742.0
